0,320,240
1,320,240
2,320,240
3,320,240
4,320,240
5,320,240
6,320,240
7,320,240
8,320,240
9,320,240
10,320,240
11,320,240
12,320,240
13,320,240
14,320,240
15,320,240
16,320,240
17,320,240
18,320,240
19,320,240
20,320,240
21,320,240
22,320,240
23,320,240
24,320,240
25,320,240
26,320,240
27,320,240
28,320,240
29,320,240
30,320,240
31,320,240
32,320,240
33,320,240
34,320,240
35,320,240
36,320,240
37,320,240
38,320,240
39,320,240
40,320,240
41,320,240
42,320,240
43,320,240
44,320,240
45,320,240
46,320,240
47,320,240
48,320,240
49,320,240
50,320,240
51,320,240
52,320,240
53,320,240
54,320,240
55,320,240
56,320,240
57,320,240
58,320,240
59,320,240
60,320,240
61,320,240
62,320,240
63,320,240
64,320,240
65,320,240
66,320,240
67,320,240
68,320,240
69,320,240
70,320,240
71,320,240
72,320,240
73,320,240
74,320,240
75,320,240
76,320,240
77,320,240
78,320,240
79,320,240
80,320,240
81,320,240
82,320,240
83,320,240
84,320,240
85,320,240
86,320,240
87,320,240
88,320,240
89,320,240
90,320,240
91,320,240
92,320,240
93,320,240
94,320,240
95,320,240
96,320,240
97,320,240
98,320,240
99,320,240
100,320,240
101,320,240
102,320,240
103,320,240
104,320,240
105,320,240
106,320,240
107,320,240
108,320,240
109,320,240
110,320,240
111,320,240
112,320,240
113,320,240
114,320,240
115,320,240
116,320,240
117,320,240
118,320,240
119,320,240
120,320,240
121,320,240
122,320,240
123,320,240
124,320,240
125,320,240
126,320,240
127,320,240
128,320,240
129,320,240
130,320,240
131,320,240
132,320,240
133,320,240
134,320,240
135,320,240
136,320,240
137,320,240
138,320,240
139,320,240
140,320,240
141,320,240
142,320,240
143,320,240
144,320,240
145,320,240
146,320,240
147,320,240
148,320,240
149,320,240
150,320,240
151,320,240
152,320,240
153,320,240
154,320,240
155,320,240
156,320,240
157,320,240
158,320,240
159,320,240
160,320,240
161,320,240
162,320,240
163,320,240
164,320,240
165,320,240
166,320,240
167,320,240
168,320,240
169,320,240
170,320,240
171,320,240
172,320,240
173,320,240
174,320,240
175,320,240
176,320,240
177,320,240
178,320,240
179,320,240
180,320,240
181,320,240
182,320,240
183,320,240
184,320,240
185,320,240
186,320,240
187,320,240
188,320,240
189,320,240
190,320,240
191,320,240
192,320,240
193,320,240
194,320,240
195,320,240
196,320,240
197,320,240
198,320,240
199,320,240
200,320,240
201,320,240
202,320,240
203,320,240
204,320,240
205,320,240
206,320,240
207,320,240
208,320,240
209,320,240
210,320,240
211,320,240
212,320,240
213,320,240
214,320,240
215,320,240
216,320,240
217,320,240
218,320,240
219,320,240
220,320,240
221,320,240
222,320,240
223,320,240
224,320,240
225,320,240
226,320,240
227,320,240
228,320,240
229,320,240
230,320,240
231,320,240
232,320,240
233,320,240
234,320,240
235,320,240
236,320,240
237,320,240
238,320,240
239,320,240
240,320,240
241,320,240
242,320,240
243,320,240
244,320,240
245,320,240
246,320,240
247,320,240
248,320,240
249,320,240
250,320,240
251,320,240
252,320,240
253,320,240
254,320,240
255,320,240
256,320,240
257,320,240
258,320,240
259,320,240
260,320,240
261,320,240
262,320,240
263,320,240
264,320,240
265,320,240
266,320,240
267,320,240
268,320,240
269,320,240
270,320,240
271,320,240
272,320,240
273,320,240
274,320,240
275,320,240
276,320,240
277,320,240
278,320,240
279,320,240
280,320,240
281,320,240
282,320,240
283,320,240
284,320,240
285,320,240
286,320,240
287,320,240
288,320,240
289,320,240
290,320,240
291,320,240
292,320,240
293,320,240
294,320,240
295,320,240
296,320,240
297,320,240
298,320,240
299,320,240
300,320,240
301,320,240
302,320,240
303,320,240
304,320,240
305,320,240
306,320,240
307,320,240
308,320,240
309,320,240
310,320,240
311,320,240
312,320,240
313,320,240
314,320,240
315,320,240
316,320,240
317,320,240
318,320,240
319,320,240
320,320,240
321,320,240
322,320,240
323,320,240
324,320,240
325,320,240
326,320,240
327,320,240
328,320,240
329,320,240
330,320,240
331,320,240
332,320,240
333,320,240
334,320,240
335,320,240
336,320,240
337,320,240
338,320,240
339,320,240
340,320,240
341,320,240
342,320,240
343,320,240
344,320,240
345,320,240
346,320,240
347,320,240
348,320,240
349,320,240
350,320,240
351,320,240
352,320,240
353,320,240
354,320,240
355,320,240
356,320,240
357,320,240
358,320,240
359,320,240
360,320,240
361,320,240
362,320,240
363,320,240
364,320,240
365,320,240
366,320,240
367,320,240
368,320,240
369,320,240
370,320,240
371,320,240
372,320,240
373,320,240
374,320,240
375,320,240
376,320,240
377,320,240
378,320,240
379,320,240
380,320,240
381,320,240
382,320,240
383,320,240
384,320,240
385,320,240
386,320,240
387,320,240
388,320,240
389,320,240
390,320,240
391,320,240
392,320,240
393,320,240
394,320,240
395,320,240
396,320,240
397,320,240
398,320,240
399,320,240
400,320,240
401,320,240
402,320,240
403,320,240
404,320,240
405,320,240
406,320,240
407,320,240
408,320,240
409,320,240
410,320,240
411,320,240
412,320,240
413,320,240
414,320,240
415,320,240
416,320,240
417,320,240
418,320,240
419,320,240
420,320,240
421,320,240
422,320,240
423,320,240
424,320,240
425,320,240
426,320,240
427,320,240
428,320,240
429,320,240
430,320,240
431,320,240
432,320,240
433,320,240
434,320,240
435,320,240
436,320,240
437,320,240
438,320,240
439,320,240
440,320,240
441,320,240
442,320,240
443,320,240
444,320,240
445,320,240
446,320,240
447,320,240
448,320,240
449,320,240
450,320,240
451,320,240
452,320,240
453,320,240
454,320,240
455,320,240
456,320,240
457,320,240
458,320,240
459,320,240
460,320,240
461,320,240
462,320,240
463,320,240
464,320,240
465,320,240
466,320,240
467,320,240
468,320,240
469,320,240
470,320,240
471,320,240
472,320,240
473,320,240
474,320,240
475,320,240
476,320,240
477,320,240
478,320,240
479,320,240
480,320,240
481,320,240
482,320,240
483,320,240
484,320,240
485,320,240
486,320,240
487,320,240
488,320,240
489,320,240
490,320,240
491,320,240
492,320,240
493,320,240
494,320,240
495,320,240
496,320,240
497,320,240
498,320,240
499,320,240
500,320,240
501,320,240
502,320,240
503,320,240
504,320,240
505,320,240
506,320,240
507,320,240
508,320,240
509,320,240
510,320,240
511,320,240
512,320,240
513,320,240
514,320,240
515,320,240
516,320,240
517,320,240
518,320,240
519,320,240
520,320,240
521,320,240
522,320,240
523,320,240
524,320,240
525,320,240
526,320,240
527,320,240
528,320,240
529,320,240
530,320,240
531,320,240
532,320,240
533,320,240
534,320,240
535,320,240
536,320,240
537,320,240
538,320,240
539,320,240
540,320,240
541,320,240
542,320,240
543,320,240
544,320,240
545,320,240
546,320,240
547,320,240
548,320,240
549,320,240
550,320,240
551,320,240
552,320,240
553,320,240
554,320,240
555,320,240
556,320,240
557,320,240
558,320,240
559,320,240
560,320,240
561,320,240
562,320,240
563,320,240
564,320,240
565,320,240
566,320,240
567,320,240
568,320,240
569,320,240
570,320,240
571,320,240
572,320,240
573,320,240
574,320,240
575,320,240
576,320,240
577,320,240
578,320,240
579,320,240
580,320,240
581,320,240
582,320,240
583,320,240
584,320,240
585,320,240
586,320,240
587,320,240
588,320,240
589,320,240
590,320,240
591,320,240
592,320,240
593,320,240
594,320,240
595,320,240
596,320,240
597,320,240
598,320,240
599,320,240
600,320,240
601,320,240
602,320,240
603,320,240
604,320,240
605,320,240
606,320,240
607,320,240
608,320,240
609,320,240
610,320,240
611,320,240
612,320,240
613,320,240
614,320,240
615,320,240
616,320,240
617,320,240
618,320,240
619,320,240
620,320,240
621,320,240
622,320,240
623,320,240
624,320,240
625,320,240
626,320,240
627,320,240
628,320,240
629,320,240
630,320,240
631,320,240
632,320,240
633,320,240
634,320,240
635,320,240
636,320,240
637,320,240
638,320,240
639,320,240
640,320,240
641,320,240
642,320,240
643,320,240
644,320,240
645,320,240
646,320,240
647,320,240
648,320,240
649,320,240
650,320,240
651,320,240
652,320,240
653,320,240
654,320,240
655,320,240
656,320,240
657,320,240
658,320,240
659,320,240
660,320,240
661,320,240
662,320,240
663,320,240
664,320,240
665,320,240
666,320,240
667,320,240
668,320,240
669,320,240
670,320,240
671,320,240
672,320,240
673,320,240
674,320,240
675,320,240
676,320,240
677,320,240
678,320,240
679,320,240
680,320,240
681,320,240
682,320,240
683,320,240
684,320,240
685,320,240
686,320,240
687,320,240
688,320,240
689,320,240
690,320,240
691,320,240
692,320,240
693,320,240
694,320,240
695,320,240
696,320,240
697,320,240
698,320,240
699,320,240
700,320,240
701,320,240
702,320,240
703,320,240
704,320,240
705,320,240
706,320,240
707,320,240
708,320,240
709,320,240
710,320,240
711,320,240
712,320,240
713,320,240
714,320,240
715,320,240
716,320,240
717,320,240
718,320,240
719,320,240
720,320,240
721,320,240
722,320,240
723,320,240
724,320,240
725,320,240
726,320,240
727,320,240
728,320,240
729,320,240
730,320,240
731,320,240
732,320,240
733,320,240
734,320,240
735,320,240
736,320,240
737,320,240
738,320,240
739,320,240
740,320,240
741,320,240
742,320,240
743,320,240
744,320,240
745,320,240
746,320,240
747,320,240
748,320,240
749,320,240
750,320,240
751,320,240
752,320,240
753,320,240
754,320,240
755,320,240
756,320,240
757,320,240
758,320,240
759,320,240
760,320,240
761,320,240
762,320,240
763,320,240
764,320,240
765,320,240
766,320,240
767,320,240
768,320,240
769,320,240
770,320,240
771,320,240
772,320,240
773,320,240
774,320,240
775,320,240
776,320,240
777,320,240
778,320,240
779,320,240
780,320,240
781,320,240
782,320,240
783,320,240
784,320,240
785,320,240
786,320,240
787,320,240
788,320,240
789,320,240
790,320,240
791,320,240
792,320,240
793,320,240
794,320,240
795,320,240
796,320,240
797,320,240
798,320,240
799,320,240
800,320,240
801,320,240
802,320,240
803,320,240
804,320,240
805,320,240
806,320,240
807,320,240
808,320,240
809,320,240
810,320,240
811,320,240
812,320,240
813,320,240
814,320,240
815,320,240
816,320,240
817,320,240
818,320,240
819,320,240
820,320,240
821,320,240
822,320,240
823,320,240
824,320,240
825,320,240
826,320,240
827,320,240
828,320,240
829,320,240
830,320,240
831,320,240
832,320,240
833,320,240
834,320,240
835,320,240
836,320,240
837,320,240
838,320,240
839,320,240
840,320,240
841,320,240
842,320,240
843,320,240
844,320,240
845,320,240
846,320,240
847,320,240
848,320,240
849,320,240
850,320,240
851,320,240
852,320,240
853,320,240
854,320,240
855,320,240
856,320,240
857,320,240
858,320,240
859,320,240
860,320,240
861,320,240
862,320,240
863,320,240
864,320,240
